"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Russian Federation","RUS","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9323828815176","11.2327425683159","11.8623630323764","12.4710422286445","11.1809491805171","11.5866108825577","12.8847058378616","13.0222498541721","12.7476884829016","14.4170382103444","14.9138359871667","15.397494526797","15.9256818754273","16.4428957660708","15.5614820868798","15.7119892678301","15.7401659179064","15.7922989858881","15.7049433231481","16.5228853233944","16.4474827142907","16.4236311266561","16.6026224314116","16.3114404556023","17.0150979024468","","","","","","",
"Russian Federation","RUS","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.37524946262674","6.33164963097484","6.81739112907681","6.73682054051216","9.71117991254416","11.2378758261541","7.47464808622591","11.7438293058616","7.85792735375363","8.05513599637599","5.771266754409","10.9448438264622","9.97634404233625","3.77015648475571","5.64447847138918","5.76460892453449","6.61367916180243","3.88571459885289","2.58536618637006","3.53252373288843","8.20492136950529","10.2629473888767","8.14709206633772","5.93131553280624","11.037921831212","7.17386179546877","",
"Russian Federation","RUS","Net official flows from UN agencies, WHO (current US$)","DT.NFL.WHOL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","PPG, other private creditors (NFL, current US$)","DT.NFL.PROP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7040404000","2853901000","-212201000","475205000","248565000","-647598000","-1072612000","-459929000","-277551000","-1157099000","-730984000","-533674000","-486793000","-553211000","-286937000","8278839000","-3383094000","318150000","-1025864000","-2292675000","-2276432000","-979589000","-26022000","0","-111164000","-56630000","-605000","-579000","",
"Russian Federation","RUS","Net official flows from UN agencies, IAEA (current US$)","DT.NFL.IAEA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)","DT.DOD.DPNG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1905000000","22163094250","22583122258","21762085470.3","22326181600","28514282452.7","56987681521","83256985972.5","138589019611.2","164936481125","181864067580.8","211082698132","198577860211.2","183272989705.6","270290681286.2","291182364801.4","301930812895","251312902025.8","223554532947.8","291055567132.2","239000000545.6","220470000098.9","231011820010.2","",
"Russian Federation","RUS","Net bilateral aid flows from DAC donors, Poland (current US$)","DC.DAC.POLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Net bilateral aid flows from DAC donors, Denmark (current US$)","DC.DAC.DNKL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019999.98092651","8090000.15258789","","3730000.01907349","12550000.1907349","13840000.1525879","17469999.3133545","17889999.3896484","9409999.84741211","13680000.3051758","14289999.961853","13210000.038147","36479999.5422363","689999.997615814","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1549638477282","0.0419429590903774","0.025911041753587","0.0559974774963992","0.111151098465445","0.21704672187237","0.192503071220407","0.32172320232662","0.270929070680024","0.258790698068728","0.373382010113205","0.449801446073669","0.385924045863457","0.359029722441315","0.345424480117308","0.417542540730349","0.344282238786594","0.298313388097615","0.262090344467383","0.294477155183824","0.377640905261293","0.506306261602842","0.523867341134436","0.523123059736595","0.556262821502711","0.613719850586254","",
"Russian Federation","RUS","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4297110567677","22.7753625794192","18.5599409700785","22.2002679026743","21.7534064292529","38.2424992969781","37.0059236946014","35.3532733027363","35.9625587087385","40.3379687897719","39.6266230373786","45.5466571631327","47.6138015758207","47.857344472397","49.8309033104376","49.480265959189","48.768637247134","48.1135462910667","49.2037057415124","50.1457092736698","47.8386553762909","47.9249207511025","47.7998799453435","47.8244095250393","17.2672223473477","16.7764119604549","",
"Russian Federation","RUS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8941890000","7437910000","10102520000","-835240000","71060000","22855420000","45382380000","32053820000","27472950000","33128110000","58559840000","84388750000","92315570000","72193020000","103935400000","50383640000","67452200000","97273940000","71282190000","33428200000","57512760000","67777180000","24468810000","32178630000","115679870000","64806300000","",
"Russian Federation","RUS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743.2","1635.8","1457.8","1255.4","1427.3","1788.2","1298.7","1450.8","1561.4","1934.7","1969.1","1777.4","1876.5","1852.7","1886.9","1989.8","2387.3","2280.6","1842.7","2260.3","1858.9","2241","2443.7","2391.4","2650.7","2967.4","2616.2","","",
"Russian Federation","RUS","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1645.534531","","","","","","","","","","1645.534531","","","","","","","","","","1645.534531","","","","","","","","","","",
"Russian Federation","RUS","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6272228685391","40.8030781634735","53.4740313521165","50.8780701916371","52.0439375195421","33.5545148427755","30.3449087552808","28.5871736750101","27.8634730138566","24.6197682240537","24.2097848954945","20.5119477659378","21.4973750040866","21.6856636661095","20.9478836465527","20.6503720169033","18.1531704788009","19.753836055671","17.5040999075894","17.3466338826579","18.1416820057771","16.5715654425139","15.630747070487","15.7868132562474","18.2185197596117","17.9933545633164","",
"Russian Federation","RUS","Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","TX.VAL.MRCH.OR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2930125164657","14.6660854719483","8.71575540986371","10.1113011210529","10.4782574028723","9.49706638996536","9.3622702859169","11.2105088899556","9.91278903327465","10.4108415160201","12.4910795278609","12.6398631747582","12.5290563109256","10.6024210549252","10.0667017745535","10.3949182636618","10.524473881879","12.1459871503831","11.7589283063771","12.0568851065859","13.7518840538206","13.1360004487299","15.0983228513922","17.0208996727106","20.5983430691266","21.4924075062193","22.5400654520966","21.9488336417047","",
"Russian Federation","RUS","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6194416603119","16.3667409057164","13.8845729348606","14.9380709868991","16.7367944795773","16.4301427132229","14.2602815177479","14.8609756998117","12.2308777130975","11.6976856183916","11.9017353269311","12.7326047736767","14.392255325094","15.6002279018252","16.9492667245763","15.2656101609102","16.251977962355","17.2448326740547","15.4076194743827","13.9210981341003","12.9676607620728","13.8405663942918","16.1949476234327","16.5736979529118","16.3772418230265","15.8671745959984","",
"Russian Federation","RUS","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10054486098327","2.0529382959715","0.597771449837414","0.461213138833","0.239414568840122","0.246017342129123","0.492978585186697","0.529171262779691","0.371627165230979","0.327150524630394","0.31332369177359","0.347415662636232","0.342248866499998","0.440935619046278","0.500364167094805","0.372566826044509","0.431401791519964","0.499918675474444","0.444192556537773","0.517791340894909","0.520166394824049","0.620921286674477","0.668932828802556","0.753525164470077","0.860676780894068","0.711984175003759","0.755610453454591","0.715230383550126","",
"Russian Federation","RUS","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","99.92","",
"Russian Federation","RUS","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Russian Federation","RUS","Urban population growth (annual %)","SP.URB.GROW","","2.76258577549577","2.73118845754455","2.70090299390757","2.66959093181864","2.63326880497099","2.06175043917211","2.03212699651261","2.00269506372148","1.96607980859363","1.91147262493452","1.85777735798236","1.82958334822252","1.80137786370445","1.7732893161219","1.74747711217265","1.85122058884438","1.82150194902889","1.79768247502305","1.58274931954336","1.35112612736852","1.29918653747044","1.25034281107982","1.21223929257588","1.36199999749494","1.3707485099111","1.30398021018832","1.27487515226714","1.21837924645343","0.882690364366183","0.162568458185851","0.279867793314894","0.0915287085862288","-0.0589331401142587","-0.0410813032484779","-0.0271011383291829","-0.152265821437878","-0.170794256531693","-0.17093876523409","-0.316093621727179","-0.426068727524834","-0.429544052386161","-0.466841006203021","-0.410158871957287","-0.34136940906381","-0.320178954508602","-0.266208543667034","-0.109882303334064","0.0172123796302606","0.089873956739492","0.105982823386074","0.139033012774432","0.248292323389437","0.310476221191443","0.33535855064672","0.327692643618675","0.324076820521198","0.27931225422418","0.176545374278621","0.15711497920048","",
"Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3797.2354","3604.33853","3342.10085","3383.09161","3459.03716","3468.25413","3387.67778","3370.95655","3315.13651","3233.59197","3238.12034","3274.15651","3149.85615","3085.69403","3081.07915","3114.61084","3078.38752","3052.69101","3075.14249","3098.11238","2952.21387","2821.52662","2784.33237","","",
"Russian Federation","RUS","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","7.74694144450967","7.9039764872108","8.07183468045232","8.26159844869082","8.48099966737314","8.73550689577721","9.02187672435712","9.33400683765785","9.66529844853728","10.0058388590441","10.3520975240893","10.7179148297503","11.0583462842288","11.3970558929383","11.7666694721056","12.1789769714419","12.5767067030786","13.0205513680374","13.4520041887957","13.7826904741131","13.9690214925558","14.0186772670548","13.930327393133","13.7707221028174","13.6356347432668","13.5802030194718","13.6106062151074","13.6849050946629","13.8152428227434","14.0162279897532","14.2955909637055","14.6108732389202","15.0204929986646","15.4572480517932","15.8165808976239","16.0414435610339","16.1715518269501","16.1247037160625","16.0006948065623","15.9453531112677","16.0323682270933","16.3002687309909","16.70126445362","17.1310502850475","17.4197995303486","17.4720882789354","17.458235134568","17.2709548780558","17.0080418009635","16.7930692703172","16.6781150955271","16.6451425253274","16.6638757712634","16.7468267200143","16.9029408175667","17.1355408039694","17.4817005606167","17.898359746659","18.3652394061229","18.8521888269887","",
"Russian Federation","RUS","Population ages 30-34, male (% of male population)","SP.POP.3034.MA.5Y","10.3813101835258","10.2795463363236","9.72449268939454","8.97026668163187","8.39765584892446","8.21917041159566","8.40107943823268","8.97510044765918","9.66771368993748","10.0494232514386","9.88399563964589","9.27247703683716","8.14527923450086","6.82242664804064","5.78762119759815","5.31396814493129","5.29653111308404","5.78016490256302","6.56477448816913","7.33348163771141","7.89741835294434","8.32289149308698","8.59068994788913","8.75081225214366","8.89326617110321","9.06314917266754","9.21453920300173","9.35392162080388","9.4597311201566","9.49981769867993","9.45855684953256","9.34219906089808","9.18161023324683","8.97714057356713","8.72861076429458","8.44265436680962","8.14748735819063","7.79597753275809","7.44703928926503","7.18321134588635","7.04900234676248","6.99558442554476","7.08242300838167","7.26567026244273","7.46586365667553","7.63219997253006","7.74284427171529","7.82138766518996","7.87635339842786","7.94678886906407","8.05991347113687","8.21822689734031","8.39721932405941","8.59077714570295","8.78960476748784","8.98269656760683","9.15062227485831","9.33140593446925","9.46943846168187","9.47988208796836","",
"Russian Federation","RUS","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","11.9150861962748","11.9213936078899","11.9200564684043","11.9114700714542","11.8644328040828","11.7410442805135","11.5540873424703","11.2641852397282","10.8734060281532","10.4146292268737","9.94411320464228","9.48223431648034","8.98248239757765","8.47493459326703","8.01353324473989","7.65990978290318","7.43563680700036","7.40229800810312","7.54401254983527","7.77043779949325","7.94656478746589","8.07761512246648","8.13887605994325","8.13140960477825","8.09779783597319","8.10243426952764","8.15179061714083","8.23080303343071","8.3381453101568","8.45274702156579","8.53936353938743","8.63699800028371","8.72740605895761","8.78877760072516","8.78434266761403","8.67538945265359","8.46771973567937","8.04647935648748","7.43392200466633","6.73682859847271","6.11451028987489","5.6435481846038","5.31341972121211","5.13405640323666","5.05938462423314","5.00318752396925","4.91602574248942","4.91099848948783","4.99648638627501","5.14990017491964","5.32714052596593","5.52324163700329","5.70609827515804","5.86941044655839","6.02511887276815","6.19662801204472","6.38406562019958","6.5793471258662","6.77545164981028","6.95599777169454","",
"Russian Federation","RUS","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","76.148271","77.034983","77.921695","78.2291548","78.5366146","78.8440744","79.1515342","79.458994","79.5015412","79.5440884","79.5866356","79.6291828","79.67173","79.4301236","79.1885172","78.9469108","78.7053044","78.463698","78.4198156","78.3759332","78.3320508","78.2881684","78.244286","78.6690856","79.0938852","79.5186848","79.9434844","80.368284","79.8057884","79.2432928","78.6807972","78.1183016","77.555806","77.3392104","77.1226148","76.9060192","76.6894236","76.472828","76.1879072","75.9029864","75.6180656","75.3331448","75.048224","75.6005992","76.1529744","76.7053496","77.2577248","77.8101","78.5545124","79.2989248","80.0433372","80.7877496","81.532162","81.9708854","82.4096088","82.8483322","83.2870556","83.725779","83.8964286","","",
"Russian Federation","RUS","Prevalence of severe food insecurity in the population (%)","SN.ITK.SVFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.7","0.6","0.8","","",
"Russian Federation","RUS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.21999979019165","5.17000007629395","5.82000017166138","7.94999980926514","9.19999980926514","9.30000019073486","11.460000038147","12.960000038147","12.8999996185303","10.3699998855591","8.60000038146973","7.59999990463257","7.94999980926514","7.51999998092651","6.92999982833862","6.69000005722046","5.6399998664856","5.94000005722046","7.67000007629395","6.84000015258789","6.09000015258789","5.07000017166138","5.1399998664856","4.82000017166138","5.30999994277954","5.34999990463257","5.05000019073486","4.78000020980835","4.42000007629395","",
"Russian Federation","RUS","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.039999961853","12.9300003051758","13.4799995422363","15.3599996566772","17.7700004577637","18.3400001525879","23.0900001525879","26.7099990844727","22.4899997711182","19.4899997711182","17.0200004577637","14.4499998092651","16.5100002288818","16.0300006866455","14.3699998855591","15.6899995803833","14.4200000762939","13.1899995803833","18.0799999237061","16.7999992370605","15.2600002288818","14.6099996566772","13.5600004196167","13.6599998474121","15.6300001144409","16.0799999237061","15.8999996185303","16.3700008392334","15.1199998855591","",
"Russian Federation","RUS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6515673311961","77.4976750946994","76.9047006146048","76.2688812985979","75.7664828512723","75.7280199498859","76.060000668975","76.7769730628822","77.1717781341261","78.8475449907287","79.0724657583928","79.0587515320608","80.5177537481941","80.7119438774734","81.0526325314682","81.4142357027969","81.8034451318182","81.3478276349496","80.0285495089415","80.3316202092587","79.4992180114926","79.5605933949236","79.3630551788253","78.7318202544323","78.4084481252751","77.8916386052944","77.8633464520751","77.7652496511571","78.099814868808","78.1500639934071","",
"Russian Federation","RUS","Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7299995422363","","","58.2999992370605","56.5800018310547","55.310001373291","54.6699981689453","50.6599998474121","46.1699981689453","43.4500007629395","49.4799995422363","47.4599990844727","44.8400001525879","43.9799995422363","42.5299987792969","43.060001373291","42.4900016784668","42.1800003051758","42.7299995422363","46.1599998474121","45.7999992370605","45.6100006103516","45.7700004577637","43.8699989318848","44.0999984741211","43.0499992370605","41.8699989318848","41.8699989318848","39.2200012207031","37.5400009155273","36.5099983215332","",
"Russian Federation","RUS","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Employment in industry, female (% of female employment) (modeled ILO estimate)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.810001373291","32.6300010681152","32.060001373291","29.7000007629395","27.7299995422363","26.0200004577637","23.2800006866455","22.6599998474121","22.2099990844727","22.2999992370605","23.2600002288818","23.0100002288818","22.2000007629395","21.4400005340576","20.7199993133545","20.1499996185303","20.1599998474121","18.7700004577637","17.7800006866455","17.6700000762939","17.0599994659424","17.0599994659424","16.8799991607666","16.5400009155273","16.0599994659424","16","15.789999961853","15.7399997711182","15.4499998092651","",
"Russian Federation","RUS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5599975585938","71.4199981689453","69.129997253418","65.5","63.9000015258789","62.4000015258789","59.2099990844727","57.2299995422363","59.9700012207031","61.560001373291","61.2599983215332","62.0999984741211","61.4599990844727","62.060001373291","62.7900009155273","62.8400001525879","64.6100006103516","65.5299987792969","63.7299995422363","64.75","65.6399993896484","66.5599975585938","66.7300033569336","67.1100006103516","67.0999984741211","67.3000030517578","67.1600036621094","67.25","66.5199966430664","",
"Russian Federation","RUS","Employment to population ratio, ages 15-24, female (%) (national estimate)","SL.EMP.1524.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2900009155273","41.5800018310547","38.1500015258789","36.810001373291","34.4599990844727","30.5100002288818","27.2000007629395","30.2399997711182","30.9099998474121","29.6700000762939","30.7000007629395","29.0200004577637","28.9599990844727","29.7999992370605","29.4400005340576","30.8199996948242","31.7800006866455","31.0900001525879","30.3299999237061","31.0599994659424","29.75","30.2800006866455","29.4599990844727","28.0499992370605","27.5200004577637","26.0100002288818","25.1000003814697","24.9400005340576","",
"Russian Federation","RUS","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3","","","35.6","29.4","28.6","27.7","27.6","27.9","28.2","30.3","30.5","31.4","31.3","32.8","32.5","31.1","30.6","31.1","32.2","32.5","31.9","29.7","28.6","29.2","29.9","","",
"Russian Federation","RUS","External health expenditure per capita, PPP (current international $)","SH.XPD.EHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.74839002","0.82391161","0.89109457","0.77093184","0.66061407","0.6011498","0.60790151","0.54903734","0.53544694","0","0","0","0","0","0","0","0","0","0","","",
"Russian Federation","RUS","Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.116628815885633","","","","0.0559400941710919","0.0377648742869496","0.10552826570347","0.0389375956729055","0.0169066232047044","0.00301427589874947","0.0131398293888196","0.0440805830294266","","","","","","0.00111979179564514","0.0154824912897311","0.00504969466419425","0.00612287840340286","0.000759585100240656","","","","","","",
"Russian Federation","RUS","Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5","","","","","92.5","","","","","71.7","","","","","57.8","55.9","","","","",
"Russian Federation","RUS","People practicing open defecation (% of population)","SH.STA.ODFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Russian Federation","RUS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3789431941458","83.7860698104792","84.1929377025956","84.6128211126563","85.0362286584741","85.458466899651","85.8795380831943","86.2994390432675","86.7181725444702","87.1354647443887","87.5518684296839","87.9671102925436","88.3844145197159","88.8030282147264","89.2228461604168","89.6429086909802","90.0628815099411","90.4822246231903","","","",
"Russian Federation","RUS","Lifetime risk of maternal death (1 in: rate varies by country)","SH.MMR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1600","1600","1600","1700","1800","1800","2100","2200","2300","2400","2500","2600","2700","2800","2900","2900","3000","3100","","","",
"Russian Federation","RUS","Young people (ages 15-24) newly infected with HIV","SH.HIV.INCD.YG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","10.9","10.7","10.6","10.5","10.3","10.1","9.7","9.4","9.2","9.1","9","8.6","8","7.4","6.8","6.4","5.9","5.4","5","4.6","4.4","4.6","4.8","4.8","4.4","3.9","3.5","3.2","2.9","2.6","",
"Russian Federation","RUS","Cause of death, by injury (% of total)","SH.DTH.INJR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5870054346734","","","","","","","","","","9.43032872256677","","","","","8.24474366476383","","","","6.79121723457985","",
"Russian Federation","RUS","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.MS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Trained teachers in upper secondary education (% of total teachers)","SE.SEC.TCAQ.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8055191040039","","","","","","","","","91.4923629760742","85.0574722290039","82.4651565551758","82.0583419799805","82.1643676757813","82.1235427856445","84.078727722168","","91.0532073974609","94.7164688110352","96.8499984741211","97.6614532470703","100.952796936035","101.486961364746","102.055923461914","102.168159484863","","",
"Russian Federation","RUS","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.PO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4449596405029","","","","","","","","","","","","","","","","","","","","","60.9424209594727","","","","","","","","","","",
"Russian Federation","RUS","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.89288","93.49224","","","","","","","","","","","93.57329","94.21468","95.41766","97.14639","","","","","96.04486","97.29312","97.9711","","","","",
"Russian Federation","RUS","School enrollment, primary, private (% of total primary)","SE.PRM.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.102600000798702","","","","","","","0.296499997377396","0.350050002336502","0.392720013856888","0.429729998111725","","0.496650010347366","0.553560018539429","0.588190019130707","0.614400029182434","0.63740998506546","","0.626079976558685","0.678059995174408","0.749750018119812","0.770600020885468","0.778659999370575","0.793299973011017","0.818819999694824","0.824150025844574","","",
"Russian Federation","RUS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","27.94884","","","","","26.52823","","","23.41118","22.75625","22.34118","21.3168","20.25195","19.58987","","","","","18.37728","17.58649","16.99631","16.95644","16.63307","","16.74517","17.14697","17.12104","17.44699","18.06296","","","19.59062","19.82861","19.80802","20.14375","20.61869","21.25883","","","",
"Russian Federation","RUS","School enrollment, preprimary (% gross)","SE.PRE.ENRR","","","","","","","","","","","","","","","","","","","","","","67.9483489990234","","","","","73.7309036254883","","","75.6436920166016","75.5361404418945","74.4919509887695","72.6309585571289","71.7085876464844","61.355281829834","62.5187187194824","","","","","61.3591690063477","","","67.5399169921875","68.2728424072266","68.7659606933594","70.1467514038086","72.0035934448242","75.8395614624023","75.6624069213867","","74.3464584350586","75.8069305419922","78.5400466918945","82.1313934326172","85.0456619262695","87.1280212402344","86.7877807617188","86.3458862304688","","",
"Russian Federation","RUS","Coverage of social insurance programs in richest quintile (% of population)","per_si_allsi.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4418084606137","","","","","","","45.398078474118","47.1455212631916","47.8671811807071","47.52283467","","","",
"Russian Federation","RUS","Coverage of unemployment benefits and ALMP in richest quintile (% of population)","per_lm_alllm.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.311970718058658","","","","","","","1.17035674201055","0.632161333718799","0.55610496083962","0.3667538939","","","",
"Russian Federation","RUS","Terms of trade adjustment (constant LCU)","NY.TTF.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1817375888238.18","-1104264782914.98","277978122841.241","-737793890230.445","-1605558840215.06","-1614399996014.44","-1528665487068.22","-2032894665717.23","-2483318151113.17","-2978464948750.11","-699603690984.127","-1287815984939.5","-1607250997234.04","-998639811606.279","1193540448526.39","4013495530824.58","6719676882121.28","8056737870072.08","12332819300740.9","2849886027893.64","7355169423026.95","13237818206947.1","14221719234200.6","12811482952626.1","11408167575451.8","4065297967662.05","0","2806639773810.65","6994547629202.44","6060570368149.45","",
"Russian Federation","RUS","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","490814.194037628","464301.196314915","393086.101906376","359587.031944747","316378.340664061","302220.242945383","289695.717667101","292202.926822685","271524.286263972","290840.120515245","324618.918161869","347336.817112424","363550.421263554","387336.531457011","420298.418162016","447190.796852895","482472.205962825","528192.394450515","551962.120812642","508071.80697706","530574.428956554","552812.529166375","573333.550694958","579776.157379341","575025.459799856","566856.393707122","567486.647461607","577453.809062427","592297.261783021","596750.498121355","",
